| new MoneyFormatterBuilder(...)                      | MoneyFormatterBuilder()                      | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatterBuilder.java:772:17:772:43 |    0 |      |
| new MoneyFormatterBuilder(...)                      | MoneyFormatterBuilder()                      | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatterBuilder.java:783:17:783:43 |    0 |      |
| new MoneyFormatterBuilder(...)                      | MoneyFormatterBuilder()                      | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatterBuilder.java:789:17:789:43 |    0 |      |
| new MoneyFormatterBuilder(...)                      | MoneyFormatterBuilder()                      | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatterBuilder.java:798:28:798:54 |    0 |      |
| new MoneyFormatterBuilder(...)                      | MoneyFormatterBuilder()                      | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatterBuilder.java:817:17:817:43 |    0 |      |
| new MoneyFormatterBuilder(...)                      | MoneyFormatterBuilder()                      | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatterBuilder.java:823:17:823:43 |    0 |      |
| new MoneyFormatterBuilder(...)                      | MoneyFormatterBuilder()                      | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatterBuilder.java:825:17:825:43 |    0 |      |
| new MoneyFormatterBuilder(...)                      | MoneyFormatterBuilder()                      | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatterBuilder.java:834:28:834:54 |    0 |      |
| new MoneyFormatterBuilder(...)                      | MoneyFormatterBuilder()                      | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatterBuilder.java:847:30:847:56 |    0 |      |
| new MoneyFormatterBuilder(...)                      | MoneyFormatterBuilder()                      | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatterBuilder.java:849:17:849:43 |    0 |      |
| new MoneyFormatterBuilder(...)                      | MoneyFormatterBuilder()                      | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatterBuilder.java:851:17:851:43 |    0 |      |
| new MoneyFormatterBuilder(...)                      | MoneyFormatterBuilder()                      | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatterBuilder.java:859:17:859:43 |    0 |      |
| super(...)                                          | Object()                                     | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatterException.java:23:14:23:40 |    0 |      |
| super(...)                                          | Object()                                     | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyParseContext.java:28:14:28:34       |    0 |      |
| new IllegalArgumentException(...)        | IllegalArgumentException(String)                                                     | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/BigMoney.java:77:23:77:81                           |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/BigMoney.java:77:52:77:80                           |
| new BigInteger(...)                      | BigInteger(String)                                                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/BigMoney.java:80:25:80:56                           |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/BigMoney.java:80:40:80:55                           |
| new BigDecimal(...)                      | BigDecimal(BigInteger, int)                                                          | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/BigMoney.java:82:29:82:65                           |    2 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/BigMoney.java:82:44:82:48                           |
| new BigDecimal(...)                      | BigDecimal(BigInteger, int)                                                          | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/BigMoney.java:82:29:82:65                           |    2 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/BigMoney.java:82:51:82:64                           |
| new BigMoney(...)                        | BigMoney(CurrencyUnit, BigDecimal)                                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/BigMoney.java:84:16:84:52                           |    2 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/BigMoney.java:84:29:84:36                           |
| new BigMoney(...)                        | BigMoney(CurrencyUnit, BigDecimal)                                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/BigMoney.java:84:16:84:52                           |    2 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/BigMoney.java:84:39:84:51                           |
| new IllegalArgumentException(...)        | IllegalArgumentException(String)                                                     | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/BigMoney.java:267:19:267:79                         |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/BigMoney.java:267:48:267:78                         |
| new IllegalArgumentException(...)        | IllegalArgumentException(String)                                                     | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/BigMoney.java:292:19:292:82                         |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/BigMoney.java:292:48:292:81                         |
| new IllegalArgumentException(...)        | IllegalArgumentException(String)                                                     | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/BigMoney.java:353:19:353:91                         |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/BigMoney.java:353:48:353:90                         |
| new IllegalArgumentException(...)        | IllegalArgumentException(String)                                                     | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/BigMoney.java:362:19:362:98                         |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/BigMoney.java:362:48:362:97                         |
| new BigDecimal(...)                      | BigDecimal(String)                                                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/BigMoney.java:364:56:364:80                         |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/BigMoney.java:364:71:364:79                         |
| new InvalidObjectException(...)          | InvalidObjectException(String)                                                       | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/BigMoney.java:394:15:394:75                         |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/BigMoney.java:394:42:394:74                         |
