| ...->...                              | ()                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/Ansi.java:161:49:161:82                                         |    0 |      |
| new ByteArrayOutputStream(...)    | ByteArrayOutputStream(int)                                                                                                             | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:1026:56:1026:83                    |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:1026:82:1026:82                    |
| new AnsiProcessor(...)            | AnsiProcessor(OutputStream)                                                                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:1027:40:1027:80                    |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:1027:58:1027:79                    |
| new PipedOutputStream(...)        | PipedOutputStream(PipedInputStream)                                                                                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:1034:48:1034:87                    |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:1034:70:1034:86                    |
| new AnsiProcessor(...)            | AnsiProcessor(OutputStream)                                                                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:1035:40:1035:76                    |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:1035:58:1035:75                    |
| new AnsiProcessor(...)            | AnsiProcessor(OutputStream)                                                                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:1044:40:1044:71                    |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:1044:58:1044:70                    |
| new MockPrintStream(...)          | MockPrintStream(String)                                                                                                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:1050:44:1050:70                    |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:1050:64:1050:69                    |
| new AnsiProcessor(...)            | AnsiProcessor(OutputStream)                                                                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:1051:40:1051:74                    |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:1051:58:1051:73                    |
| new ThreadStopper(...)            | ThreadStopper(KillSwitch, long, String[])                                                                                              | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest_scaffolding.java:37:71:38:78            |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest_scaffolding.java:38:13:38:71            |
| new ThreadStopper(...)            | ThreadStopper(KillSwitch, long, String[])                                                                                              | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest_scaffolding.java:37:71:38:78            |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest_scaffolding.java:38:74:38:77            |
| new ColorsAnsiProcessor(...)      | ColorsAnsiProcessor(OutputStream, AnsiColors)                                                                                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/ColorsAnsiProcessor_ESTest.java:46:52:46:107                 |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/ColorsAnsiProcessor_ESTest.java:46:76:46:93                  |
| new ColorsAnsiProcessor(...)      | ColorsAnsiProcessor(OutputStream, AnsiColors)                                                                                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/ColorsAnsiProcessor_ESTest.java:46:52:46:107                 |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/ColorsAnsiProcessor_ESTest.java:46:96:46:106                 |
| new Integer(...)                  | Integer(int)                                                                                                                           | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/ColorsAnsiProcessor_ESTest.java:47:28:47:47                  |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/ColorsAnsiProcessor_ESTest.java:47:40:47:46                  |
| new ColorsAnsiProcessor(...)      | ColorsAnsiProcessor(OutputStream, AnsiColors)                                                                                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/ColorsAnsiProcessor_ESTest.java:57:52:57:111                 |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/ColorsAnsiProcessor_ESTest.java:57:76:57:97                  |
| new ColorsAnsiProcessor(...)      | ColorsAnsiProcessor(OutputStream, AnsiColors)                                                                                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/ColorsAnsiProcessor_ESTest.java:57:52:57:111                 |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/ColorsAnsiProcessor_ESTest.java:57:100:57:110                |
| new Integer(...)                  | Integer(int)                                                                                                                           | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/ColorsAnsiProcessor_ESTest.java:67:28:67:46                  |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/ColorsAnsiProcessor_ESTest.java:67:41:67:44                  |
| new Integer(...)                  | Integer(int)                                                                                                                           | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/ColorsAnsiProcessor_ESTest.java:70:28:70:42                  |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/ColorsAnsiProcessor_ESTest.java:70:40:70:41                  |
| new ColorsAnsiProcessor(...)      | ColorsAnsiProcessor(OutputStream, AnsiColors)                                                                                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/ColorsAnsiProcessor_ESTest.java:73:52:73:107                 |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/ColorsAnsiProcessor_ESTest.java:73:76:73:93                  |
